gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1146	semibin163_refined_aligned	1212222	1212609	r	0	1	prodigal	v4.6
1147	semibin163_refined_aligned	1212648	1212903	r	0	1	prodigal	v4.6
1148	semibin163_refined_aligned	1212899	1213874	r	0	1	prodigal	v4.6
1149	semibin163_refined_aligned	1213986	1214736	f	0	1	prodigal	v4.6
1150	semibin163_refined_aligned	1214722	1214920	r	0	1	prodigal	v4.6
1151	semibin163_refined_aligned	1215105	1216125	f	0	1	prodigal	v4.6
1152	semibin163_refined_aligned	1216193	1217483	r	0	1	prodigal	v4.6
1153	semibin163_refined_aligned	1217503	1219261	r	0	1	prodigal	v4.6
1154	semibin163_refined_aligned	1219285	1219765	r	0	1	prodigal	v4.6
1155	semibin163_refined_aligned	1219823	1220243	r	0	1	prodigal	v4.6
1156	semibin163_refined_aligned	1220389	1221676	r	0	1	prodigal	v4.6
1157	semibin163_refined_aligned	1221719	1223018	r	0	1	prodigal	v4.6
1158	semibin163_refined_aligned	1223037	1223799	r	0	1	prodigal	v4.6
1159	semibin163_refined_aligned	1223795	1224731	r	0	1	prodigal	v4.6
1160	semibin163_refined_aligned	1224724	1226146	r	0	1	prodigal	v4.6
1161	semibin163_refined_aligned	1226142	1227240	r	0	1	prodigal	v4.6
1162	semibin163_refined_aligned	1227236	1228418	r	0	1	prodigal	v4.6
1163	semibin163_refined_aligned	1228414	1229833	r	0	1	prodigal	v4.6
1164	semibin163_refined_aligned	1229832	1230939	r	0	1	prodigal	v4.6
1165	semibin163_refined_aligned	1230945	1232370	r	0	1	prodigal	v4.6
1166	semibin163_refined_aligned	1232366	1233899	r	0	1	prodigal	v4.6
1167	semibin163_refined_aligned	1233888	1235901	r	0	1	prodigal	v4.6
1168	semibin163_refined_aligned	1235913	1236210	r	0	1	prodigal	v4.6
1169	semibin163_refined_aligned	1236202	1237189	r	0	1	prodigal	v4.6
1170	semibin163_refined_aligned	1237195	1237651	r	0	1	prodigal	v4.6
1171	semibin163_refined_aligned	1237782	1238286	f	0	1	prodigal	v4.6
1172	semibin163_refined_aligned	1238375	1238696	f	0	1	prodigal	v4.6
1173	semibin163_refined_aligned	1238717	1239734	f	0	1	prodigal	v4.6
1174	semibin163_refined_aligned	1239806	1241000	f	0	1	prodigal	v4.6
1175	semibin163_refined_aligned	1241014	1241842	f	0	1	prodigal	v4.6
1176	semibin163_refined_aligned	1241844	1242288	f	0	1	prodigal	v4.6
1177	semibin163_refined_aligned	1242294	1243788	r	0	1	prodigal	v4.6
1178	semibin163_refined_aligned	1243800	1244391	r	0	1	prodigal	v4.6
1179	semibin163_refined_aligned	1244400	1246155	r	0	1	prodigal	v4.6
1180	semibin163_refined_aligned	1246147	1246429	r	0	1	prodigal	v4.6
1181	semibin163_refined_aligned	1246492	1246915	r	0	1	prodigal	v4.6
1182	semibin163_refined_aligned	1246956	1247118	r	0	1	prodigal	v4.6
1183	semibin163_refined_aligned	1247571	1249053	f	0	1	prodigal	v4.6
1184	semibin163_refined_aligned	1249340	1250465	f	0	1	prodigal	v4.6
1185	semibin163_refined_aligned	1250530	1251574	f	0	1	prodigal	v4.6
1186	semibin163_refined_aligned	1251542	1251833	f	0	1	prodigal	v4.6
1187	semibin163_refined_aligned	1251885	1253109	r	0	1	prodigal	v4.6
1188	semibin163_refined_aligned	1253171	1255553	r	0	1	prodigal	v4.6
1189	semibin163_refined_aligned	1255675	1257547	r	0	1	prodigal	v4.6
1190	semibin163_refined_aligned	1257856	1258294	f	0	1	prodigal	v4.6
1191	semibin163_refined_aligned	1258326	1258632	f	0	1	prodigal	v4.6
1192	semibin163_refined_aligned	1258681	1259047	f	0	1	prodigal	v4.6
1193	semibin163_refined_aligned	1259062	1260355	f	0	1	prodigal	v4.6
1194	semibin163_refined_aligned	1260506	1262282	f	0	1	prodigal	v4.6
1195	semibin163_refined_aligned	1262305	1263232	f	0	1	prodigal	v4.6
1196	semibin163_refined_aligned	1263260	1264583	f	0	1	prodigal	v4.6
1197	semibin163_refined_aligned	1264571	1266506	r	0	1	prodigal	v4.6
1198	semibin163_refined_aligned	1266608	1266977	r	0	1	prodigal	v4.6
1199	semibin163_refined_aligned	1266989	1267610	r	0	1	prodigal	v4.6
1200	semibin163_refined_aligned	1267746	1269432	f	0	1	prodigal	v4.6
1201	semibin163_refined_aligned	1269445	1270312	f	0	1	prodigal	v4.6
1202	semibin163_refined_aligned	1270330	1271974	f	0	1	prodigal	v4.6
1203	semibin163_refined_aligned	1271994	1272726	r	0	1	prodigal	v4.6
1204	semibin163_refined_aligned	1272665	1273805	r	0	1	prodigal	v4.6
1205	semibin163_refined_aligned	1273821	1275291	r	0	1	prodigal	v4.6
1206	semibin163_refined_aligned	1275440	1275908	f	0	1	prodigal	v4.6
1207	semibin163_refined_aligned	1275953	1276190	f	0	1	prodigal	v4.6
1208	semibin163_refined_aligned	1276198	1277632	f	0	1	prodigal	v4.6
1209	semibin163_refined_aligned	1277910	1278246	f	0	1	prodigal	v4.6
1210	semibin163_refined_aligned	1278270	1279560	f	0	1	prodigal	v4.6
1211	semibin163_refined_aligned	1279646	1280726	f	0	1	prodigal	v4.6
1212	semibin163_refined_aligned	1280749	1282486	f	0	1	prodigal	v4.6
1213	semibin163_refined_aligned	1282526	1282898	f	0	1	prodigal	v4.6
1214	semibin163_refined_aligned	1282905	1283271	f	0	1	prodigal	v4.6
1215	semibin163_refined_aligned	1283275	1283653	f	0	1	prodigal	v4.6
1216	semibin163_refined_aligned	1283686	1283980	f	0	1	prodigal	v4.6
1217	semibin163_refined_aligned	1283985	1284441	f	0	1	prodigal	v4.6
1218	semibin163_refined_aligned	1284437	1285433	f	0	1	prodigal	v4.6
1219	semibin163_refined_aligned	1285435	1287085	f	0	1	prodigal	v4.6
1220	semibin163_refined_aligned	1287077	1287461	f	0	1	prodigal	v4.6
1221	semibin163_refined_aligned	1287457	1288234	f	0	1	prodigal	v4.6
1222	semibin163_refined_aligned	1288243	1289392	f	0	1	prodigal	v4.6
1223	semibin163_refined_aligned	1289453	1289900	f	0	1	prodigal	v4.6
1224	semibin163_refined_aligned	1289930	1291334	f	0	1	prodigal	v4.6
1225	semibin163_refined_aligned	1291334	1294382	r	0	1	prodigal	v4.6
1226	semibin163_refined_aligned	1294481	1294772	r	0	1	prodigal	v4.6
1227	semibin163_refined_aligned	1294855	1295800	r	0	1	prodigal	v4.6
1228	semibin163_refined_aligned	1295894	1296161	r	0	1	prodigal	v4.6
1229	semibin163_refined_aligned	1296175	1297564	r	0	1	prodigal	v4.6
1230	semibin163_refined_aligned	1297876	1298434	f	0	1	prodigal	v4.6
1231	semibin163_refined_aligned	1298504	1300373	f	0	1	prodigal	v4.6
1232	semibin163_refined_aligned	1300582	1301968	f	0	1	prodigal	v4.6
1233	semibin163_refined_aligned	1302039	1302249	r	0	1	prodigal	v4.6
1234	semibin163_refined_aligned	1302467	1304021	f	0	1	prodigal	v4.6
1235	semibin163_refined_aligned	1304033	1306892	f	0	1	prodigal	v4.6
1236	semibin163_refined_aligned	1306895	1307846	f	0	1	prodigal	v4.6
1237	semibin163_refined_aligned	1307849	1308266	f	0	1	prodigal	v4.6
1238	semibin163_refined_aligned	1308416	1308671	f	0	1	prodigal	v4.6
1239	semibin163_refined_aligned	1308667	1309177	f	0	1	prodigal	v4.6
1240	semibin163_refined_aligned	1309207	1311013	r	0	1	prodigal	v4.6
1241	semibin163_refined_aligned	1311009	1312467	r	0	1	prodigal	v4.6
1242	semibin163_refined_aligned	1312491	1313880	r	0	1	prodigal	v4.6
1243	semibin163_refined_aligned	1314065	1314680	f	0	1	prodigal	v4.6
1244	semibin163_refined_aligned	1314672	1316589	f	0	1	prodigal	v4.6
1245	semibin163_refined_aligned	1316591	1317782	r	0	1	prodigal	v4.6
1246	semibin163_refined_aligned	1317918	1318821	r	0	1	prodigal	v4.6
1247	semibin163_refined_aligned	1318872	1319709	r	0	1	prodigal	v4.6
1248	semibin163_refined_aligned	1319714	1320968	r	0	1	prodigal	v4.6
1249	semibin163_refined_aligned	1321013	1322276	r	0	1	prodigal	v4.6
1250	semibin163_refined_aligned	1322625	1323747	r	0	1	prodigal	v4.6
1251	semibin163_refined_aligned	1323743	1325480	r	0	1	prodigal	v4.6
1252	semibin163_refined_aligned	1325476	1327255	r	0	1	prodigal	v4.6
1253	semibin163_refined_aligned	1327415	1327712	r	0	1	prodigal	v4.6
1254	semibin163_refined_aligned	1327823	1328339	r	0	1	prodigal	v4.6
1255	semibin163_refined_aligned	1328335	1329367	r	0	1	prodigal	v4.6
1256	semibin163_refined_aligned	1329387	1329999	r	0	1	prodigal	v4.6
1257	semibin163_refined_aligned	1330079	1331150	r	0	1	prodigal	v4.6
1258	semibin163_refined_aligned	1331155	1332520	r	0	1	prodigal	v4.6
1259	semibin163_refined_aligned	1332549	1333698	r	0	1	prodigal	v4.6
1260	semibin163_refined_aligned	1333983	1334259	r	0	1	prodigal	v4.6
1261	semibin163_refined_aligned	1334261	1336361	r	0	1	prodigal	v4.6
1262	semibin163_refined_aligned	1336647	1337472	f	0	1	prodigal	v4.6
1263	semibin163_refined_aligned	1337528	1339373	f	0	1	prodigal	v4.6
1264	semibin163_refined_aligned	1339452	1340391	f	0	1	prodigal	v4.6
1265	semibin163_refined_aligned	1340452	1340725	r	0	1	prodigal	v4.6
1266	semibin163_refined_aligned	1341061	1342390	f	0	1	prodigal	v4.6
1267	semibin163_refined_aligned	1342400	1342742	f	0	1	prodigal	v4.6
1268	semibin163_refined_aligned	1342734	1343256	r	0	1	prodigal	v4.6
1269	semibin163_refined_aligned	1343327	1344059	f	0	1	prodigal	v4.6
1270	semibin163_refined_aligned	1344088	1345360	f	0	1	prodigal	v4.6
1271	semibin163_refined_aligned	1345471	1345909	f	0	1	prodigal	v4.6
1272	semibin163_refined_aligned	1345905	1346592	f	0	1	prodigal	v4.6
1273	semibin163_refined_aligned	1346680	1347073	f	0	1	prodigal	v4.6
1274	semibin163_refined_aligned	1347168	1349655	f	0	1	prodigal	v4.6
1275	semibin163_refined_aligned	1349696	1349921	f	0	1	prodigal	v4.6
1276	semibin163_refined_aligned	1349981	1351691	f	0	1	prodigal	v4.6
1277	semibin163_refined_aligned	1352244	1354359	f	0	1	prodigal	v4.6
1278	semibin163_refined_aligned	1354355	1354706	f	0	1	prodigal	v4.6
1279	semibin163_refined_aligned	1354702	1355920	f	0	1	prodigal	v4.6
1280	semibin163_refined_aligned	1355956	1356925	f	0	1	prodigal	v4.6
1281	semibin163_refined_aligned	1356931	1359430	f	0	1	prodigal	v4.6
1282	semibin163_refined_aligned	1359438	1360086	r	0	1	prodigal	v4.6
1283	semibin163_refined_aligned	1360168	1361278	f	0	1	prodigal	v4.6
1284	semibin163_refined_aligned	1361274	1361601	f	0	1	prodigal	v4.6
1285	semibin163_refined_aligned	1361674	1362883	f	0	1	prodigal	v4.6
1286	semibin163_refined_aligned	1362914	1363499	f	0	1	prodigal	v4.6
1287	semibin163_refined_aligned	1363491	1364415	f	0	1	prodigal	v4.6
1288	semibin163_refined_aligned	1364496	1365237	r	0	1	prodigal	v4.6
1289	semibin163_refined_aligned	1365330	1367973	f	0	1	prodigal	v4.6
1290	semibin163_refined_aligned	1368385	1370236	f	0	1	prodigal	v4.6
1291	semibin163_refined_aligned	1370435	1371581	f	0	1	prodigal	v4.6
1292	semibin163_refined_aligned	1371641	1372058	f	0	1	prodigal	v4.6
1293	semibin163_refined_aligned	1372054	1372579	f	0	1	prodigal	v4.6
1294	semibin163_refined_aligned	1372557	1373571	f	0	1	prodigal	v4.6
1295	semibin163_refined_aligned	1373729	1374134	f	0	1	prodigal	v4.6
1296	semibin163_refined_aligned	1374199	1374670	f	0	1	prodigal	v4.6
1297	semibin163_refined_aligned	1374734	1374971	f	0	1	prodigal	v4.6
1298	semibin163_refined_aligned	1375006	1375462	f	0	1	prodigal	v4.6
1299	semibin163_refined_aligned	1375559	1375955	f	0	1	prodigal	v4.6
1300	semibin163_refined_aligned	1376043	1377072	r	0	1	prodigal	v4.6
1301	semibin163_refined_aligned	1377099	1377447	r	0	1	prodigal	v4.6
1302	semibin163_refined_aligned	1377474	1377660	r	0	1	prodigal	v4.6
1303	semibin163_refined_aligned	1377700	1378294	r	0	1	prodigal	v4.6
1304	semibin163_refined_aligned	1378343	1380305	r	0	1	prodigal	v4.6
1305	semibin163_refined_aligned	1380549	1381974	r	0	1	prodigal	v4.6
1306	semibin163_refined_aligned	1382076	1383780	r	0	1	prodigal	v4.6
1307	semibin163_refined_aligned	1383783	1384299	r	0	1	prodigal	v4.6
1308	semibin163_refined_aligned	1384374	1385838	r	0	1	prodigal	v4.6
1309	semibin163_refined_aligned	1385896	1386709	r	0	1	prodigal	v4.6
1310	semibin163_refined_aligned	1386731	1387976	r	0	1	prodigal	v4.6
1311	semibin163_refined_aligned	1388027	1388267	r	0	1	prodigal	v4.6
1312	semibin163_refined_aligned	1388368	1389106	r	0	1	prodigal	v4.6
1313	semibin163_refined_aligned	1389146	1390061	r	0	1	prodigal	v4.6
1314	semibin163_refined_aligned	1390075	1391062	r	0	1	prodigal	v4.6
1315	semibin163_refined_aligned	1391114	1392140	r	0	1	prodigal	v4.6
1316	semibin163_refined_aligned	1392391	1392919	r	0	1	prodigal	v4.6
1317	semibin163_refined_aligned	1393319	1394021	f	0	1	prodigal	v4.6
1318	semibin163_refined_aligned	1394297	1395977	f	0	1	prodigal	v4.6
1319	semibin163_refined_aligned	1396061	1396967	f	0	1	prodigal	v4.6
1320	semibin163_refined_aligned	1396963	1397716	f	0	1	prodigal	v4.6
1321	semibin163_refined_aligned	1397721	1398531	f	0	1	prodigal	v4.6
1322	semibin163_refined_aligned	1398575	1399916	f	0	1	prodigal	v4.6
1323	semibin163_refined_aligned	1399912	1400914	r	0	1	prodigal	v4.6
1324	semibin163_refined_aligned	1401028	1401259	f	0	1	prodigal	v4.6
1325	semibin163_refined_aligned	1401265	1401652	f	0	1	prodigal	v4.6
1326	semibin163_refined_aligned	1401744	1403040	r	0	1	prodigal	v4.6
1327	semibin163_refined_aligned	1403146	1403929	r	0	1	prodigal	v4.6
1328	semibin163_refined_aligned	1404091	1404337	f	0	1	prodigal	v4.6
1329	semibin163_refined_aligned	1404421	1405339	r	0	1	prodigal	v4.6
1330	semibin163_refined_aligned	1405400	1406507	f	0	1	prodigal	v4.6
1331	semibin163_refined_aligned	1406472	1407330	r	0	1	prodigal	v4.6
1332	semibin163_refined_aligned	1407335	1408220	r	0	1	prodigal	v4.6
1333	semibin163_refined_aligned	1408170	1408917	r	0	1	prodigal	v4.6
1334	semibin163_refined_aligned	1409383	1411483	f	0	1	prodigal	v4.6
1335	semibin163_refined_aligned	1411500	1414818	f	0	1	prodigal	v4.6
1336	semibin163_refined_aligned	1414871	1417463	f	0	1	prodigal	v4.6
1337	semibin163_refined_aligned	1417459	1418116	f	0	1	prodigal	v4.6
1338	semibin163_refined_aligned	1418080	1418929	r	0	1	prodigal	v4.6
1339	semibin163_refined_aligned	1418976	1419651	f	0	1	prodigal	v4.6
1340	semibin163_refined_aligned	1419664	1421080	f	0	1	prodigal	v4.6
1341	semibin163_refined_aligned	1421189	1423316	f	0	1	prodigal	v4.6
1342	semibin163_refined_aligned	1423312	1424779	f	0	1	prodigal	v4.6
1343	semibin163_refined_aligned	1425036	1426410	f	0	1	prodigal	v4.6
1344	semibin163_refined_aligned	1426406	1427339	f	0	1	prodigal	v4.6
1345	semibin163_refined_aligned	1427351	1428485	f	0	1	prodigal	v4.6
1346	semibin163_refined_aligned	1428679	1431775	f	0	1	prodigal	v4.6
1347	semibin163_refined_aligned	1431794	1433510	f	0	1	prodigal	v4.6
1348	semibin163_refined_aligned	1433551	1434010	f	0	1	prodigal	v4.6
1349	semibin163_refined_aligned	1434148	1434676	r	0	1	prodigal	v4.6
1350	semibin163_refined_aligned	1434672	1434951	r	0	1	prodigal	v4.6
1351	semibin163_refined_aligned	1435030	1435225	f	0	1	prodigal	v4.6
1352	semibin163_refined_aligned	1435475	1436714	f	0	1	prodigal	v4.6
1353	semibin163_refined_aligned	1437037	1438042	f	0	1	prodigal	v4.6
1354	semibin163_refined_aligned	1438056	1440609	r	0	1	prodigal	v4.6
1355	semibin163_refined_aligned	1440832	1441753	f	0	1	prodigal	v4.6
1356	semibin163_refined_aligned	1441759	1442413	r	0	1	prodigal	v4.6
1357	semibin163_refined_aligned	1442534	1442966	f	0	1	prodigal	v4.6
1358	semibin163_refined_aligned	1442962	1443334	f	0	1	prodigal	v4.6
1359	semibin163_refined_aligned	1443436	1444006	r	0	1	prodigal	v4.6
1360	semibin163_refined_aligned	1444129	1444408	f	0	1	prodigal	v4.6
1361	semibin163_refined_aligned	1444419	1445760	r	0	1	prodigal	v4.6
1362	semibin163_refined_aligned	1445775	1446597	r	0	1	prodigal	v4.6
1363	semibin163_refined_aligned	1446713	1447415	f	0	1	prodigal	v4.6
1364	semibin163_refined_aligned	1447483	1447852	r	0	1	prodigal	v4.6
1365	semibin163_refined_aligned	1447907	1448159	r	0	1	prodigal	v4.6
1366	semibin163_refined_aligned	1448249	1449644	r	0	1	prodigal	v4.6
1367	semibin163_refined_aligned	1449659	1450823	r	0	1	prodigal	v4.6
1368	semibin163_refined_aligned	1450809	1451772	r	0	1	prodigal	v4.6
1369	semibin163_refined_aligned	1451768	1452767	r	0	1	prodigal	v4.6
1370	semibin163_refined_aligned	1452834	1453062	r	0	1	prodigal	v4.6
1371	semibin163_refined_aligned	1453201	1453321	r	0	1	prodigal	v4.6
1372	semibin163_refined_aligned	1453480	1454074	f	0	1	prodigal	v4.6
1373	semibin163_refined_aligned	1454177	1454411	f	0	1	prodigal	v4.6
1374	semibin163_refined_aligned	1454444	1455623	f	0	1	prodigal	v4.6
1375	semibin163_refined_aligned	1455688	1457017	f	0	1	prodigal	v4.6
1376	semibin163_refined_aligned	1457024	1457411	f	0	1	prodigal	v4.6
1377	semibin163_refined_aligned	1457433	1460643	f	0	1	prodigal	v4.6
1378	semibin163_refined_aligned	1460660	1460966	f	0	1	prodigal	v4.6
1379	semibin163_refined_aligned	1460962	1461610	f	0	1	prodigal	v4.6
1380	semibin163_refined_aligned	1461786	1462233	f	0	1	prodigal	v4.6
1381	semibin163_refined_aligned	1462347	1464051	f	0	1	prodigal	v4.6
1382	semibin163_refined_aligned	1464069	1465092	f	0	1	prodigal	v4.6
1383	semibin163_refined_aligned	1465057	1465966	f	0	1	prodigal	v4.6
1384	semibin163_refined_aligned	1466083	1467139	f	0	1	prodigal	v4.6
1385	semibin163_refined_aligned	1467359	1468184	f	0	1	prodigal	v4.6
1386	semibin163_refined_aligned	1468189	1469059	r	0	1	prodigal	v4.6
1387	semibin163_refined_aligned	1469213	1469828	f	0	1	prodigal	v4.6
1388	semibin163_refined_aligned	1469848	1470319	f	0	1	prodigal	v4.6
1389	semibin163_refined_aligned	1470328	1471042	r	0	1	prodigal	v4.6
1390	semibin163_refined_aligned	1471038	1472346	r	0	1	prodigal	v4.6
1391	semibin163_refined_aligned	1472374	1473340	r	0	1	prodigal	v4.6
1392	semibin163_refined_aligned	1473563	1475144	f	0	1	prodigal	v4.6
1393	semibin163_refined_aligned	1475187	1476072	f	0	1	prodigal	v4.6
1394	semibin163_refined_aligned	1476180	1478643	f	0	1	prodigal	v4.6
1395	semibin163_refined_aligned	1478639	1479923	f	0	1	prodigal	v4.6
1396	semibin163_refined_aligned	1479909	1480386	r	0	1	prodigal	v4.6
1397	semibin163_refined_aligned	1480518	1482387	f	0	1	prodigal	v4.6
1398	semibin163_refined_aligned	1482755	1483181	r	0	1	prodigal	v4.6
1399	semibin163_refined_aligned	1483177	1484053	r	0	1	prodigal	v4.6
1400	semibin163_refined_aligned	1484062	1484851	r	0	1	prodigal	v4.6
1401	semibin163_refined_aligned	1485222	1487427	f	0	1	prodigal	v4.6
1402	semibin163_refined_aligned	1487526	1488264	f	0	1	prodigal	v4.6
1403	semibin163_refined_aligned	1488332	1489076	f	0	1	prodigal	v4.6
1404	semibin163_refined_aligned	1489087	1491157	r	0	1	prodigal	v4.6
1405	semibin163_refined_aligned	1491358	1492672	f	0	1	prodigal	v4.6
1406	semibin163_refined_aligned	1492695	1493022	f	0	1	prodigal	v4.6
1407	semibin163_refined_aligned	1493039	1495094	f	0	1	prodigal	v4.6
1408	semibin163_refined_aligned	1495589	1495781	f	0	1	prodigal	v4.6
1409	semibin163_refined_aligned	1495802	1496378	f	0	1	prodigal	v4.6
1410	semibin163_refined_aligned	1496423	1496849	f	0	1	prodigal	v4.6
1411	semibin163_refined_aligned	1496912	1497602	f	0	1	prodigal	v4.6
1412	semibin163_refined_aligned	1497623	1498142	f	0	1	prodigal	v4.6
1413	semibin163_refined_aligned	1498202	1498583	f	0	1	prodigal	v4.6
1414	semibin163_refined_aligned	1498800	1502703	f	0	1	prodigal	v4.6
1415	semibin163_refined_aligned	1502767	1507255	f	0	1	prodigal	v4.6
1416	semibin163_refined_aligned	1507368	1508715	r	0	1	prodigal	v4.6
1417	semibin163_refined_aligned	1508731	1509190	r	0	1	prodigal	v4.6
1418	semibin163_refined_aligned	1509217	1509784	r	0	1	prodigal	v4.6
1419	semibin163_refined_aligned	1510013	1510289	f	0	1	prodigal	v4.6
1420	semibin163_refined_aligned	1510379	1511384	f	0	1	prodigal	v4.6
1421	semibin163_refined_aligned	1511521	1513372	r	0	1	prodigal	v4.6
1422	semibin163_refined_aligned	1513687	1513939	r	0	1	prodigal	v4.6
1423	semibin163_refined_aligned	1514181	1514847	f	0	1	prodigal	v4.6
1424	semibin163_refined_aligned	1515071	1515431	r	0	1	prodigal	v4.6
1425	semibin163_refined_aligned	1515442	1519162	r	0	1	prodigal	v4.6
1426	semibin163_refined_aligned	1519290	1519752	r	0	1	prodigal	v4.6
1427	semibin163_refined_aligned	1519833	1522581	f	0	1	prodigal	v4.6
1428	semibin163_refined_aligned	1522776	1524129	f	0	1	prodigal	v4.6
1429	semibin163_refined_aligned	1524173	1525394	r	0	1	prodigal	v4.6
1430	semibin163_refined_aligned	1525397	1526942	r	0	1	prodigal	v4.6
1431	semibin163_refined_aligned	1526968	1529203	r	0	1	prodigal	v4.6
1432	semibin163_refined_aligned	1529234	1530182	r	0	1	prodigal	v4.6
1433	semibin163_refined_aligned	1530231	1531713	r	0	1	prodigal	v4.6
1434	semibin163_refined_aligned	1532073	1532898	f	0	1	prodigal	v4.6
1435	semibin163_refined_aligned	1532915	1533488	f	0	1	prodigal	v4.6
1436	semibin163_refined_aligned	1533491	1534844	f	0	1	prodigal	v4.6
1437	semibin163_refined_aligned	1534833	1535442	f	0	1	prodigal	v4.6
1438	semibin163_refined_aligned	1535383	1535854	r	0	1	prodigal	v4.6
1439	semibin163_refined_aligned	1536052	1538578	f	0	1	prodigal	v4.6
1440	semibin163_refined_aligned	1538612	1539977	r	0	1	prodigal	v4.6
1441	semibin163_refined_aligned	1540234	1541296	r	0	1	prodigal	v4.6
1442	semibin163_refined_aligned	1541273	1541366	r	0	1	prodigal	v4.6
1443	semibin163_refined_aligned	1541384	1542332	f	0	1	prodigal	v4.6
1444	semibin163_refined_aligned	1542336	1542909	r	0	1	prodigal	v4.6
1445	semibin163_refined_aligned	1542947	1543616	f	0	1	prodigal	v4.6
1446	semibin163_refined_aligned	1543672	1545733	f	0	1	prodigal	v4.6
1447	semibin163_refined_aligned	1545785	1546205	f	0	1	prodigal	v4.6
1448	semibin163_refined_aligned	1546314	1547142	r	0	1	prodigal	v4.6
1449	semibin163_refined_aligned	1547320	1547485	r	0	1	prodigal	v4.6
1450	semibin163_refined_aligned	1547901	1549668	r	0	1	prodigal	v4.6
1451	semibin163_refined_aligned	1549694	1551293	r	0	1	prodigal	v4.6
1452	semibin163_refined_aligned	1551300	1551900	r	0	1	prodigal	v4.6
1453	semibin163_refined_aligned	1551899	1553126	r	0	1	prodigal	v4.6
1454	semibin163_refined_aligned	1553403	1554930	f	0	1	prodigal	v4.6
1455	semibin163_refined_aligned	1554795	1555476	r	0	1	prodigal	v4.6
1456	semibin163_refined_aligned	1555533	1556814	f	0	1	prodigal	v4.6
1457	semibin163_refined_aligned	1556806	1557037	f	0	1	prodigal	v4.6
1458	semibin163_refined_aligned	1557532	1557802	r	0	1	prodigal	v4.6
1459	semibin163_refined_aligned	1559765	1561901	f	0	1	prodigal	v4.6
1460	semibin163_refined_aligned	1563716	1563896	f	0	1	prodigal	v4.6
1461	semibin163_refined_aligned	1565688	1566114	r	0	1	prodigal	v4.6
1462	semibin163_refined_aligned	1571021	1571690	r	0	1	prodigal	v4.6
1463	semibin163_refined_aligned	1572146	1576286	f	0	1	prodigal	v4.6
1464	semibin163_refined_aligned	1576386	1576635	f	0	1	prodigal	v4.6
1465	semibin163_refined_aligned	1576853	1577279	r	0	1	prodigal	v4.6
1466	semibin163_refined_aligned	1579019	1583423	f	0	1	prodigal	v4.6
1467	semibin163_refined_aligned	1583589	1585332	f	0	1	prodigal	v4.6
1468	semibin163_refined_aligned	1585328	1587041	f	0	1	prodigal	v4.6
1469	semibin163_refined_aligned	1587045	1588224	f	0	1	prodigal	v4.6
1470	semibin163_refined_aligned	1588251	1589565	f	0	1	prodigal	v4.6
1471	semibin163_refined_aligned	1591593	1592898	f	0	1	prodigal	v4.6
1472	semibin163_refined_aligned	1592899	1595629	r	0	1	prodigal	v4.6
1473	semibin163_refined_aligned	1595878	1596346	f	0	1	prodigal	v4.6
1474	semibin163_refined_aligned	1596439	1596760	f	0	1	prodigal	v4.6
1475	semibin163_refined_aligned	1596799	1596913	f	0	1	prodigal	v4.6
1476	semibin163_refined_aligned	1597543	1598074	r	0	1	prodigal	v4.6
1477	semibin163_refined_aligned	1598165	1599065	f	0	1	prodigal	v4.6
1478	semibin163_refined_aligned	1599371	1599953	f	0	1	prodigal	v4.6
1479	semibin163_refined_aligned	1600103	1600244	r	0	1	prodigal	v4.6
1480	semibin163_refined_aligned	1600350	1602258	f	0	1	prodigal	v4.6
1481	semibin163_refined_aligned	1602410	1603310	f	0	1	prodigal	v4.6
1482	semibin163_refined_aligned	1603293	1604253	f	0	1	prodigal	v4.6
1483	semibin163_refined_aligned	1604252	1605449	f	0	1	prodigal	v4.6
1484	semibin163_refined_aligned	1605574	1606729	f	0	1	prodigal	v4.6
1485	semibin163_refined_aligned	1606725	1608261	f	0	1	prodigal	v4.6
1486	semibin163_refined_aligned	1608492	1608786	f	0	1	prodigal	v4.6
1487	semibin163_refined_aligned	1608782	1609712	f	0	1	prodigal	v4.6
1488	semibin163_refined_aligned	1609805	1610582	f	0	1	prodigal	v4.6
1489	semibin163_refined_aligned	1610673	1611327	f	0	1	prodigal	v4.6
1490	semibin163_refined_aligned	1611329	1612298	f	0	1	prodigal	v4.6
1491	semibin163_refined_aligned	1612298	1612859	f	0	1	prodigal	v4.6
1492	semibin163_refined_aligned	1612858	1614757	f	0	1	prodigal	v4.6
1493	semibin163_refined_aligned	1614905	1616798	f	0	1	prodigal	v4.6
1494	semibin163_refined_aligned	1616787	1618812	r	0	1	prodigal	v4.6
1495	semibin163_refined_aligned	1618825	1619932	r	0	1	prodigal	v4.6
1496	semibin163_refined_aligned	1619939	1620944	r	0	1	prodigal	v4.6
1497	semibin163_refined_aligned	1620943	1621741	r	0	1	prodigal	v4.6
1498	semibin163_refined_aligned	1621737	1623108	r	0	1	prodigal	v4.6
1499	semibin163_refined_aligned	1623134	1624193	r	0	1	prodigal	v4.6
1500	semibin163_refined_aligned	1624207	1624843	r	0	1	prodigal	v4.6
1501	semibin163_refined_aligned	1624883	1625666	r	0	1	prodigal	v4.6
1502	semibin163_refined_aligned	1625960	1626977	r	0	1	prodigal	v4.6
1503	semibin163_refined_aligned	1626976	1628161	r	0	1	prodigal	v4.6
